id,lang,category_id,category_zh,category_en,kind,text,amount,currency,note,date_spec,dates,anchor_date
household_goods-en-024,en,household_goods,日用百货,Household Goods,expense,"Lint roller, 19 bucks",19,CNY,Daily goods,anchor,2026-08-31,2026-08-31
household_goods-en-025,en,household_goods,日用百货,Household Goods,expense,"Shoe brush and polish, 22 yuan",22,CNY,Daily goods,anchor,2026-08-31,2026-08-31
household_goods-en-026,en,household_goods,日用百货,Household Goods,expense,"Sewing kit, 15 bucks",15,CNY,Daily goods,anchor,2026-08-31,2026-08-31
household_goods-en-027,en,household_goods,日用百货,Household Goods,expense,"Toilet seat cover, 18 yuan",18,CNY,Daily goods,anchor,2026-08-31,2026-08-31
household_goods-en-028,en,household_goods,日用百货,Household Goods,expense,"Mothballs, 10 bucks",10,CNY,Daily goods,anchor,2026-08-31,2026-08-31
household_goods-en-029,en,household_goods,日用百货,Household Goods,expense,"Raincoat and rain boots, 68 yuan",68,CNY,Rain gear,anchor,2026-08-31,2026-08-31
household_goods-en-030,en,household_goods,日用百货,Household Goods,expense,"Thermos flask, 89 bucks",89,CNY,Drinkware,anchor,2026-08-31,2026-08-31
household_goods-en-031,en,household_goods,日用百货,Household Goods,expense,"Cutting board and kitchen knife, 128 yuan",128,CNY,Kitchenware,anchor,2026-08-31,2026-08-31
household_goods-en-032,en,household_goods,日用百货,Household Goods,expense,"Bowl and plate set, 199 bucks",199,CNY,Tableware,anchor,2026-08-31,2026-08-31
household_goods-en-033,en,household_goods,日用百货,Household Goods,expense,"Spice jars, 35 yuan",35,CNY,Kitchen supplies,anchor,2026-08-31,2026-08-31
household_goods-en-034,en,household_goods,日用百货,Household Goods,expense,"Fruit bowl, 28 bucks",28,CNY,Tableware,anchor,2026-08-31,2026-08-31
household_goods-en-035,en,household_goods,日用百货,Household Goods,expense,"Rinsing cup, 15 yuan",15,CNY,Toiletries,anchor,2026-08-31,2026-08-31
household_goods-en-036,en,household_goods,日用百货,Household Goods,expense,"Towels and bath towels, 79 bucks",79,CNY,Towels,anchor,2026-08-31,2026-08-31
household_goods-en-037,en,household_goods,日用百货,Household Goods,expense,"Face towels, 45 yuan",45,CNY,Toiletries,anchor,2026-08-31,2026-08-31
household_goods-en-038,en,household_goods,日用百货,Household Goods,expense,"Cotton swabs and floss, 18 bucks",18,CNY,Toiletries,anchor,2026-08-31,2026-08-31
household_goods-en-039,en,household_goods,日用百货,Household Goods,expense,"Hand soap, 25 yuan",25,CNY,Cleaning,anchor,2026-08-31,2026-08-31
household_goods-en-040,en,household_goods,日用百货,Household Goods,expense,"Body lotion, 68 bucks",68,CNY,Personal care,anchor,2026-08-31,2026-08-31
household_goods-en-041,en,household_goods,日用百货,Household Goods,expense,"Bar soap, 12 yuan",12,CNY,Personal care,anchor,2026-08-31,2026-08-31
household_goods-en-042,en,household_goods,日用百货,Household Goods,expense,"Trash can and bag set, 39 bucks",39,CNY,Cleaning,anchor,2026-08-31,2026-08-31
household_goods-en-043,en,household_goods,日用百货,Household Goods,expense,"Scouring pad, 8 yuan",8,CNY,Cleaning,anchor,2026-08-31,2026-08-31
household_goods-en-044,en,household_goods,日用百货,Household Goods,expense,"Disposable food containers, 22 bucks",22,CNY,Kitchen supplies,anchor,2026-08-31,2026-08-31
household_goods-en-045,en,household_goods,日用百货,Household Goods,expense,"Air freshener, 19 yuan",19,CNY,Daily goods,anchor,2026-08-31,2026-08-31
household_goods-en-046,en,household_goods,日用百货,Household Goods,expense,"Moisture absorbers, 25 bucks",25,CNY,Daily goods,anchor,2026-08-31,2026-08-31
household_goods-en-047,en,household_goods,日用百货,Household Goods,expense,"Airtight food containers, 48 yuan",48,CNY,Kitchen supplies,anchor,2026-08-31,2026-08-31
household_goods-en-048,en,household_goods,日用百货,Household Goods,expense,"Peeler and fruit knife, 28 bucks",28,CNY,Kitchenware,anchor,2026-08-31,2026-08-31
household_goods-en-049,en,household_goods,日用百货,Household Goods,expense,"Spatula and ladle, 35 yuan",35,CNY,Kitchenware,anchor,2026-08-31,2026-08-31
household_goods-en-050,en,household_goods,日用百货,Household Goods,expense,"Cleaning sponges, 10 bucks",10,CNY,Cleaning,anchor,2026-08-31,2026-08-31
rent-en-001,en,rent,房屋租金,Rent,expense,"Paid this month's rent yesterday, 3500 yuan",3500,CNY,Monthly rent,rel:-1,2026-08-30,2026-08-31
rent-en-002,en,rent,房屋租金,Rent,expense,"Quarterly rent payment, 12000 bucks",12000,CNY,Quarterly rent,anchor,2026-08-31,2026-08-31
rent-en-003,en,rent,房屋租金,Rent,expense,"Monthly rent in Hong Kong, 8000 HKD",8000,HKD,HK monthly rent,anchor,2026-08-31,2026-08-31
rent-en-004,en,rent,房屋租金,Rent,expense,"Single room monthly rent, 2200 yuan",2200,CNY,Single room,anchor,2026-08-31,2026-08-31
rent-en-005,en,rent,房屋租金,Rent,expense,"Apartment rent paid, 4500 bucks",4500,CNY,Apartment,anchor,2026-08-31,2026-08-31
rent-en-006,en,rent,房屋租金,Rent,expense,"Shop monthly rent this Monday, 12000 yuan",12000,CNY,Shop rent,weekday:1,2026-08-31,2026-08-31
rent-en-007,en,rent,房屋租金,Rent,expense,"Sublet income for spare room, 1800 HKD",1800,HKD,Sublet income,anchor,2026-08-31,2026-08-31
rent-en-008,en,rent,房屋租金,Rent,expense,"Annual rent after discount, 36000 yuan",36000,CNY,Annual rent,anchor,2026-08-31,2026-08-31
rent-en-009,en,rent,房屋租金,Rent,expense,"Monthly rent overseas, 1200 USD",1200,USD,Overseas rent,anchor,2026-08-31,2026-08-31
rent-en-010,en,rent,房屋租金,Rent,expense,"Loft apartment rent, 5500 bucks",5500,CNY,Loft,anchor,2026-08-31,2026-08-31
rent-en-011,en,rent,房屋租金,Rent,expense,"One-bedroom rent paid on Aug 1, 3000 yuan",3000,CNY,One-bedroom,ymd:2026-08-01,2026-08-01,2026-08-31
rent-en-012,en,rent,房屋租金,Rent,expense,"Two-bedroom monthly rent, 4800 bucks",4800,CNY,Two-bedroom,anchor,2026-08-31,2026-08-31
rent-en-013,en,rent,房屋租金,Rent,expense,"Monthly rent in Mong Kok, 9500 HKD",9500,HKD,Mong Kok,anchor,2026-08-31,2026-08-31
rent-en-014,en,rent,房屋租金,Rent,expense,"Village housing monthly rent, 1500 yuan",1500,CNY,Village housing,anchor,2026-08-31,2026-08-31
rent-en-015,en,rent,房屋租金,Rent,expense,"Office space monthly rent, 8000 bucks",8000,CNY,Office space,anchor,2026-08-31,2026-08-31
rent-en-016,en,rent,房屋租金,Rent,expense,"Three-bedroom monthly rent, 6500 yuan",6500,CNY,Three-bedroom,anchor,2026-08-31,2026-08-31
rent-en-017,en,rent,房屋租金,Rent,expense,"Dorm bed fee monthly, 800 bucks",800,CNY,Dorm,anchor,2026-08-31,2026-08-31
rent-en-018,en,rent,房屋租金,Rent,expense,"Central apartment monthly rent, 15000 HKD",15000,HKD,Central,anchor,2026-08-31,2026-08-31
rent-en-019,en,rent,房屋租金,Rent,expense,"Factory monthly rent, 20000 yuan",20000,CNY,Factory,anchor,2026-08-31,2026-08-31
rent-en-020,en,rent,房屋租金,Rent,expense,"Studio apartment monthly rent, 2800 bucks",2800,CNY,Studio,anchor,2026-08-31,2026-08-31
rent-en-021,en,rent,房屋租金,Rent,expense,"Rent deposit paid three days ago, 7000 yuan",7000,CNY,Deposit,rel:-3,2026-08-28,2026-08-31
rent-en-022,en,rent,房屋租金,Rent,expense,"Semi-annual rent payment, 21000 bucks",21000,CNY,Semi-annual rent,anchor,2026-08-31,2026-08-31
rent-en-023,en,rent,房屋租金,Rent,expense,"Tenement building monthly rent, 6500 HKD",6500,HKD,Tenement,anchor,2026-08-31,2026-08-31
rent-en-024,en,rent,房屋租金,Rent,expense,"Master bedroom with ensuite, 3200 yuan",3200,CNY,Master bedroom,anchor,2026-08-31,2026-08-31
rent-en-025,en,rent,房屋租金,Rent,expense,"Storefront monthly rent, 10000 bucks",10000,CNY,Storefront,anchor,2026-08-31,2026-08-31
rent-en-026,en,rent,房屋租金,Rent,expense,"Sea-view flat monthly rent, 12000 yuan",12000,CNY,Sea-view flat,anchor,2026-08-31,2026-08-31
rent-en-027,en,rent,房屋租金,Rent,expense,"Public housing monthly rent, 800 bucks",800,CNY,Public housing,anchor,2026-08-31,2026-08-31
rent-en-028,en,rent,房屋租金,Rent,expense,"Causeway Bay shop monthly rent, 30000 HKD",30000,HKD,Shop rent,anchor,2026-08-31,2026-08-31
rent-en-029,en,rent,房屋租金,Rent,expense,"Talent apartment monthly rent, 1800 yuan",1800,CNY,Talent apartment,anchor,2026-08-31,2026-08-31
rent-en-030,en,rent,房屋租金,Rent,expense,"Shared flat rent split, 1500 bucks",1500,CNY,Shared flat,anchor,2026-08-31,2026-08-31
rent-en-031,en,rent,房屋租金,Rent,expense,"Villa monthly rent, 25000 yuan",25000,CNY,Villa,anchor,2026-08-31,2026-08-31
rent-en-032,en,rent,房屋租金,Rent,expense,"Warehouse monthly rent, 5000 bucks",5000,CNY,Warehouse,anchor,2026-08-31,2026-08-31
rent-en-033,en,rent,房屋租金,Rent,expense,"Prince Edward apartment rent, 7500 HKD",7500,HKD,Prince Edward,anchor,2026-08-31,2026-08-31
rent-en-034,en,rent,房屋租金,Rent,expense,"Furnished two-bedroom rent, 5500 yuan",5500,CNY,Furnished two-bed,anchor,2026-08-31,2026-08-31
rent-en-035,en,rent,房屋租金,Rent,expense,"Basic one-bedroom rent, 1800 bucks",1800,CNY,Basic one-bed,anchor,2026-08-31,2026-08-31
rent-en-036,en,rent,房屋租金,Rent,expense,"Office monthly rent, 15000 yuan",15000,CNY,Office,anchor,2026-08-31,2026-08-31
rent-en-037,en,rent,房屋租金,Rent,expense,"Staff dorm monthly rent, 3000 bucks",3000,CNY,Staff dorm,anchor,2026-08-31,2026-08-31
rent-en-038,en,rent,房屋租金,Rent,expense,"Yau Ma Tei monthly rent, 5800 HKD",5800,HKD,Yau Ma Tei,anchor,2026-08-31,2026-08-31
rent-en-039,en,rent,房屋租金,Rent,expense,"School district flat rent, 7000 yuan",7000,CNY,School district,anchor,2026-08-31,2026-08-31
rent-en-040,en,rent,房屋租金,Rent,expense,"Ground-floor shop rent, 18000 bucks",18000,CNY,Ground-floor shop,anchor,2026-08-31,2026-08-31
rent-en-041,en,rent,房屋租金,Rent,expense,"Duplex apartment monthly rent, 8000 yuan",8000,CNY,Duplex,anchor,2026-08-31,2026-08-31
rent-en-042,en,rent,房屋租金,Rent,expense,"Rural house monthly rent, 1200 bucks",1200,CNY,Rural house,anchor,2026-08-31,2026-08-31
rent-en-043,en,rent,房屋租金,Rent,expense,"Tsim Sha Tsui serviced apartment rent, 20000 HKD",20000,HKD,Serviced apartment,anchor,2026-08-31,2026-08-31
rent-en-044,en,rent,房屋租金,Rent,expense,"Old estate two-bedroom rent, 2500 yuan",2500,CNY,Old estate,anchor,2026-08-31,2026-08-31
rent-en-045,en,rent,房屋租金,Rent,expense,"New estate three-bedroom rent, 6000 bucks",6000,CNY,New estate,anchor,2026-08-31,2026-08-31
rent-en-046,en,rent,房屋租金,Rent,expense,"Studio workspace monthly rent, 4000 yuan",4000,CNY,Workspace,anchor,2026-08-31,2026-08-31
rent-en-047,en,rent,房屋租金,Rent,expense,"Parking spot monthly rent, 300 bucks",300,CNY,Parking spot,anchor,2026-08-31,2026-08-31
rent-en-048,en,rent,房屋租金,Rent,expense,"North Point monthly rent, 9000 HKD",9000,HKD,North Point,anchor,2026-08-31,2026-08-31
rent-en-049,en,rent,房屋租金,Rent,expense,"Resettlement housing rent, 2000 yuan",2000,CNY,Resettlement housing,anchor,2026-08-31,2026-08-31
rent-en-050,en,rent,房屋租金,Rent,expense,"Apart-hotel monthly rent, 4500 bucks",4500,CNY,Apart-hotel,anchor,2026-08-31,2026-08-31
property_mgmt-en-001,en,property_mgmt,物业费用,Property Fees,expense,"Paid this month's property fee yesterday, 280 yuan",280,CNY,Monthly property fee,rel:-1,2026-08-30,2026-08-31
property_mgmt-en-002,en,property_mgmt,物业费用,Property Fees,expense,Quarterly property fee came to 840 bucks,840,CNY,Quarterly property fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-003,en,property_mgmt,物业费用,Property Fees,expense,"Estate property fee 3.5 yuan per sqm, total 320 HKD",320,HKD,Per square meter,anchor,2026-08-31,2026-08-31
property_mgmt-en-004,en,property_mgmt,物业费用,Property Fees,expense,"Paid office building property fee, 1500 yuan",1500,CNY,Office building,anchor,2026-08-31,2026-08-31
property_mgmt-en-005,en,property_mgmt,物业费用,Property Fees,expense,"Paid shared building expense this Friday, 50 bucks",50,CNY,Shared expense,weekday:5,2026-09-04,2026-08-31
property_mgmt-en-006,en,property_mgmt,物业费用,Property Fees,expense,"Annual property fee after discount, 2800 yuan",2800,CNY,Annual property fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-007,en,property_mgmt,物业费用,Property Fees,expense,Apartment management fee 150 HKD a month,150,HKD,Management fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-008,en,property_mgmt,物业费用,Property Fees,expense,"Paid garbage removal fee, 80 yuan",80,CNY,Garbage removal,anchor,2026-08-31,2026-08-31
property_mgmt-en-009,en,property_mgmt,物业费用,Property Fees,expense,"Paid overseas apartment property fee on Aug 5, 180 USD",180,USD,Overseas property,ymd:2026-08-05,2026-08-05,2026-08-31
property_mgmt-en-010,en,property_mgmt,物业费用,Property Fees,expense,"Paid industrial park property fee, 450 bucks",450,CNY,Industrial park,anchor,2026-08-31,2026-08-31
property_mgmt-en-011,en,property_mgmt,物业费用,Property Fees,expense,High-rise residential property fee 350 yuan a month,350,CNY,High-rise,anchor,2026-08-31,2026-08-31
property_mgmt-en-012,en,property_mgmt,物业费用,Property Fees,expense,Villa property fee 800 bucks a month,800,CNY,Villa,anchor,2026-08-31,2026-08-31
property_mgmt-en-013,en,property_mgmt,物业费用,Property Fees,expense,"Commercial building property fee 10 yuan per sqm, total 1200 HKD",1200,HKD,Commercial property,anchor,2026-08-31,2026-08-31
property_mgmt-en-014,en,property_mgmt,物业费用,Property Fees,expense,Parking management fee 100 yuan a month,100,CNY,Parking management,anchor,2026-08-31,2026-08-31
property_mgmt-en-015,en,property_mgmt,物业费用,Property Fees,expense,Property repair fee cost 200 bucks,200,CNY,Repairs,anchor,2026-08-31,2026-08-31
property_mgmt-en-016,en,property_mgmt,物业费用,Property Fees,expense,Half-year property fee 1500 yuan,1500,CNY,Half-year property fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-017,en,property_mgmt,物业费用,Property Fees,expense,Serviced apartment management fee 300 HKD a month,300,HKD,Management fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-018,en,property_mgmt,物业费用,Property Fees,expense,Renovation debris removal fee 500 yuan,500,CNY,Renovation debris removal,anchor,2026-08-31,2026-08-31
property_mgmt-en-019,en,property_mgmt,物业费用,Property Fees,expense,Property fee late charge 20 bucks,20,CNY,Late fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-020,en,property_mgmt,物业费用,Property Fees,expense,Industrial park property fee 2000 yuan a month,2000,CNY,Industrial park,anchor,2026-08-31,2026-08-31
property_mgmt-en-021,en,property_mgmt,物业费用,Property Fees,expense,Landscaping fee share 50 yuan,50,CNY,Landscaping fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-022,en,property_mgmt,物业费用,Property Fees,expense,Elevator maintenance 80 bucks a month,80,CNY,Elevator maintenance,anchor,2026-08-31,2026-08-31
property_mgmt-en-023,en,property_mgmt,物业费用,Property Fees,expense,HK estate management fee 400 HKD a month,400,HKD,Estate management,anchor,2026-08-31,2026-08-31
property_mgmt-en-024,en,property_mgmt,物业费用,Property Fees,expense,Mixed-use building property fee 600 yuan a month,600,CNY,Mixed-use building,anchor,2026-08-31,2026-08-31
property_mgmt-en-025,en,property_mgmt,物业费用,Property Fees,expense,Security fee share 30 bucks a month,30,CNY,Security fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-026,en,property_mgmt,物业费用,Property Fees,expense,Annual property fee 3360 yuan,3360,CNY,Annual property fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-027,en,property_mgmt,物业费用,Property Fees,expense,Common area energy fee 50 HKD a month,50,HKD,Common area utilities,anchor,2026-08-31,2026-08-31
property_mgmt-en-028,en,property_mgmt,物业费用,Property Fees,expense,Access control maintenance fee 80 yuan,80,CNY,Access control maintenance,anchor,2026-08-31,2026-08-31
property_mgmt-en-029,en,property_mgmt,物业费用,Property Fees,expense,Pool maintenance share 100 bucks,100,CNY,Pool maintenance,anchor,2026-08-31,2026-08-31
property_mgmt-en-030,en,property_mgmt,物业费用,Property Fees,expense,Office AC fee 500 yuan a month,500,CNY,AC fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-031,en,property_mgmt,物业费用,Property Fees,expense,Common water and electric 60 bucks a month,60,CNY,Common utilities,anchor,2026-08-31,2026-08-31
property_mgmt-en-032,en,property_mgmt,物业费用,Property Fees,expense,Public housing management fee 80 HKD a month,80,HKD,Public housing,anchor,2026-08-31,2026-08-31
property_mgmt-en-033,en,property_mgmt,物业费用,Property Fees,expense,Shop property fee 200 yuan a month,200,CNY,Shop property fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-034,en,property_mgmt,物业费用,Property Fees,expense,"Prepaid property fee for a year, 3000 bucks",3000,CNY,Prepaid property fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-035,en,property_mgmt,物业费用,Property Fees,expense,Low-rise residential property fee 180 yuan a month,180,CNY,Low-rise building,anchor,2026-08-31,2026-08-31
property_mgmt-en-036,en,property_mgmt,物业费用,Property Fees,expense,Business center property fee 800 bucks a month,800,CNY,Business center,anchor,2026-08-31,2026-08-31
property_mgmt-en-037,en,property_mgmt,物业费用,Property Fees,expense,Home Ownership Scheme management fee 250 HKD a month,250,HKD,Home Ownership Scheme,anchor,2026-08-31,2026-08-31
property_mgmt-en-038,en,property_mgmt,物业费用,Property Fees,expense,Community renovation fee share 500 yuan,500,CNY,Renovation fee,anchor,2026-08-31,2026-08-31
property_mgmt-en-039,en,property_mgmt,物业费用,Property Fees,expense,Parking spot management fee 50 bucks a month,50,CNY,Parking spot fee,anchor,2026-08-31,2026-08-31
